ls_id	dt	temp	level
283687	10/27/2018 21:00	15.00825	7.1061
283687	10/27/2018 22:00	14.99325	7.1088
283687	10/27/2018 23:00	14.96175	7.111375
283687	10/28/2018 0:00	14.9285	7.11385
283687	10/28/2018 1:00	14.97575	7.1155
283687	10/28/2018 2:00	14.998	7.117225
283687	10/28/2018 3:00	14.97175	7.117675
283687	10/28/2018 4:00	14.99875	7.1167
283687	10/28/2018 5:00	14.954	7.1181
283687	10/28/2018 6:00	14.938	7.1202
283687	10/28/2018 7:00	14.98675	7.12305
283687	10/28/2018 8:00	14.97025	7.126475
283687	10/28/2018 9:00	14.9835	7.130775
283687	10/28/2018 10:00	14.98525	7.132325
283687	10/28/2018 11:00	15.02375	7.13305
283687	10/28/2018 12:00	15.00525	7.130675
283687	10/28/2018 13:00	15.00375	7.1265
283687	10/28/2018 14:00	14.99925	7.12155
283687	10/28/2018 15:00	14.9425	7.116975
283687	10/28/2018 16:00	14.97525	7.114275
283687	10/28/2018 17:00	14.9865	7.112625
283687	10/28/2018 18:00	14.99925	7.1126
283687	10/28/2018 19:00	14.97075	7.11585
283687	10/28/2018 20:00	14.93825	7.118875
283687	10/28/2018 21:00	14.936	7.12305
283687	10/28/2018 22:00	14.9855	7.127225
283687	10/28/2018 23:00	14.9585	7.1303
283687	10/29/2018 0:00	14.95325	7.13205
283687	10/29/2018 1:00	14.9425	7.132175
283687	10/29/2018 2:00	14.984	7.13495
283687	10/29/2018 3:00	14.9935	7.137175
283687	10/29/2018 4:00	14.987	7.13725
283687	10/29/2018 5:00	14.94875	7.139425
283687	10/29/2018 6:00	14.99425	7.14315
283687	10/29/2018 7:00	14.987	7.14365
283687	10/29/2018 8:00	14.95425	7.14785
283687	10/29/2018 9:00	14.93275	7.1514
283687	10/29/2018 10:00	14.9465	7.152525
283687	10/29/2018 11:00	14.9395	7.15205
283687	10/29/2018 12:00	14.98675	7.14995
283687	10/29/2018 13:00	14.954	7.143625
283687	10/29/2018 14:00	15.008	7.1393
2038232	10/18/2018 0:00	18.949	14.748425
2038232	10/18/2018 1:00	18.8125	14.75075
2038232	10/18/2018 2:00	18.66625	14.75395
2038232	10/18/2018 3:00	18.51525	14.755025
2038232	10/18/2018 4:00	18.36275	14.75545
2038232	10/18/2018 5:00	18.1825	14.763625
2038232	10/18/2018 6:00	17.98475	14.768475
2038232	10/18/2018 7:00	17.80725	14.7739
2038232	10/18/2018 8:00	17.75	14.784725
2038232	10/18/2018 9:00	17.87675	14.78955
2038232	10/18/2018 10:00	17.979	14.79075
2038232	10/18/2018 11:00	18.11525	14.785825
2038232	10/18/2018 12:00	18.2375	14.77915
2038232	10/18/2018 13:00	18.36275	14.766325
2038232	10/18/2018 14:00	18.5285	14.75365
2038232	10/18/2018 15:00	18.69675	14.743425
2038232	10/18/2018 16:00	18.864	14.738325
2038232	10/18/2018 17:00	19.0315	14.73425
2038232	10/18/2018 18:00	19.16275	14.73475
2038232	10/18/2018 19:00	19.19125	14.740875
2038232	10/18/2018 20:00	19.197	14.74675
2038232	10/18/2018 21:00	19.15725	14.74805
2038232	10/18/2018 22:00	19.0955	14.75175
2038232	10/18/2018 23:00	19.01125	14.755225
2038232	10/19/2018 0:00	18.85675	14.7584
2038232	10/19/2018 1:00	18.7355	14.762075
2038232	10/19/2018 2:00	18.60175	14.765575
2038232	10/19/2018 3:00	18.46425	14.76285
2038232	10/19/2018 4:00	18.311	14.765625
2038232	10/19/2018 5:00	18.15125	14.7698
2038232	10/19/2018 6:00	17.98275	14.77395
2038232	10/19/2018 7:00	17.8385	14.78135
2038232	10/19/2018 8:00	17.844	14.78885
2038232	10/19/2018 9:00	18.007	14.7932
2038232	10/19/2018 10:00	18.14225	14.7906
2038232	10/19/2018 11:00	18.21825	14.7856
2038232	10/19/2018 12:00	18.28525	14.7768
2038232	10/19/2018 13:00	18.407	14.759725
2038232	10/19/2018 14:00	18.54925	14.74495
2038232	10/19/2018 15:00	18.70075	14.735325
2038232	10/19/2018 16:00	18.8565	14.728375
2038232	10/19/2018 17:00	19.0195	14.7225
2038232	10/19/2018 18:00	19.15925	14.721625
2038232	10/19/2018 19:00	19.19425	14.723325
2038232	10/19/2018 20:00	19.1845	14.722725
2038232	10/19/2018 21:00	19.1785	14.71865
2038232	10/19/2018 22:00	19.19525	14.7183
2038232	10/19/2018 23:00	19.19275	14.72365
2038232	10/20/2018 0:00	19.0945	14.722925
2038232	10/20/2018 1:00	18.9765	14.72265
2038232	10/20/2018 2:00	18.86875	14.723075
2038232	10/20/2018 3:00	18.74375	14.7231
2038232	10/20/2018 4:00	18.61	14.7245
2038232	10/20/2018 5:00	18.45825	14.727525
2038232	10/20/2018 6:00	18.30675	14.7268
2038232	10/20/2018 7:00	18.1415	14.7264
2038232	10/20/2018 8:00	18.07425	14.729
2038232	10/20/2018 9:00	18.21225	14.7337
2038232	10/20/2018 10:00	18.289	14.7303
2038232	10/20/2018 11:00	18.372	14.72425
2038232	10/20/2018 12:00	18.43575	14.71395
2038232	10/20/2018 13:00	18.5385	14.70095
2038232	10/20/2018 14:00	18.68075	14.68895
2038232	10/20/2018 15:00	18.84225	14.6784
2038232	10/20/2018 16:00	18.99625	14.673625
2038232	10/20/2018 17:00	19.12975	14.667525
2038232	10/20/2018 18:00	19.24725	14.66905
2038232	10/20/2018 19:00	19.25975	14.675
2038232	10/20/2018 20:00	19.226	14.6786
2038232	10/20/2018 21:00	19.18225	14.68155
2038232	10/20/2018 22:00	19.11775	14.68835
2038232	10/20/2018 23:00	19.0455	14.691425
2038232	10/21/2018 0:00	18.96975	14.6915
2038232	10/21/2018 1:00	18.87975	14.693175
2038232	10/21/2018 2:00	18.77775	14.6937
2038232	10/21/2018 3:00	18.656	14.692025
2038232	10/21/2018 4:00	18.501	14.690275
2038232	10/21/2018 5:00	18.325	14.69145
2038232	10/21/2018 6:00	18.1385	14.691825
2038232	10/21/2018 7:00	17.95275	14.694475
2038232	10/21/2018 8:00	17.86675	14.701475
2038232	10/21/2018 9:00	17.98625	14.704175
2038232	10/21/2018 10:00	18.11525	14.70185
2038232	10/21/2018 11:00	18.202	14.696975
2038232	10/21/2018 12:00	18.26925	14.688125
2038232	10/21/2018 13:00	18.37125	14.676025
2038232	10/21/2018 14:00	18.4995	14.66545
2038232	10/21/2018 15:00	18.65175	14.658175
2038232	10/21/2018 16:00	18.7785	14.653125
2038232	10/21/2018 17:00	18.8945	14.651125
2038232	10/21/2018 18:00	19.0195	14.6522
2038232	10/21/2018 19:00	19.07275	14.656775
2038232	10/21/2018 20:00	19.14075	14.6593
2038232	10/21/2018 21:00	19.17375	14.662275
2038232	10/21/2018 22:00	19.15825	14.668275
2038232	10/21/2018 23:00	19.10825	14.670675
2038232	10/22/2018 0:00	19.0355	14.673075
2038232	10/22/2018 1:00	18.91675	14.67475
2038232	10/22/2018 2:00	18.7705	14.675675
2038232	10/22/2018 3:00	18.661	14.6744
2038232	10/22/2018 4:00	18.52425	14.6746
2038232	10/22/2018 5:00	18.353	14.6766
2038232	10/22/2018 6:00	18.1635	14.6797
2038232	10/22/2018 7:00	18.01975	14.682875
2038232	10/22/2018 8:00	17.9005	14.688675
2038232	10/22/2018 9:00	17.985	14.69175
2038232	10/22/2018 10:00	18.03675	14.689875
2038232	10/22/2018 11:00	18.06725	14.6865
2038232	10/22/2018 12:00	18.12975	14.682325
2038232	10/22/2018 13:00	18.221	14.670075
2038232	10/22/2018 14:00	18.31925	14.658675
2038232	10/22/2018 15:00	18.4535	14.6537
2038232	10/22/2018 16:00	18.592	14.65405
2038232	10/22/2018 17:00	18.71425	14.6533
2038232	10/22/2018 18:00	18.83025	14.6575
2038232	10/22/2018 19:00	18.90625	14.666075
2038232	10/22/2018 20:00	18.95975	14.670625
2038232	10/22/2018 21:00	18.96225	14.6754
2038232	10/22/2018 22:00	18.937	14.6787
2038232	10/22/2018 23:00	18.88975	14.6843
2038232	10/23/2018 0:00	18.75375	14.6849
2038232	10/23/2018 1:00	18.60675	14.68795
2038232	10/23/2018 2:00	18.45325	14.68885
2038232	10/23/2018 3:00	18.29625	14.69195
2038232	10/23/2018 4:00	18.161	14.692725
2038232	10/23/2018 5:00	17.9555	14.6964
2038232	10/23/2018 6:00	17.746	14.7043
2038232	10/23/2018 7:00	17.54525	14.71155
2038232	10/23/2018 8:00	17.49025	14.72075
2038232	10/23/2018 9:00	17.5935	14.72355
2038232	10/23/2018 10:00	17.63325	14.72615
2038232	10/23/2018 11:00	17.7035	14.7255
2038232	10/23/2018 12:00	17.76425	14.726475
2038232	10/23/2018 13:00	17.8315	14.720325
2038232	10/23/2018 14:00	17.8925	14.709975
2038232	10/23/2018 15:00	18.01775	14.7062
2038232	10/23/2018 16:00	18.1605	14.701575
2038232	10/23/2018 17:00	18.2905	14.696725
2038232	10/23/2018 18:00	18.3775	14.693425
2038232	10/23/2018 19:00	18.36575	14.6949
2038232	10/23/2018 20:00	18.33525	14.697375
2038232	10/23/2018 21:00	18.26225	14.69565
2038232	10/23/2018 22:00	18.17825	14.7002
2038232	10/23/2018 23:00	18.07125	14.706075
2038232	10/24/2018 0:00	17.93825	14.708
2038232	10/24/2018 1:00	17.79975	14.712625
2038232	10/24/2018 2:00	17.65	14.715225
2038232	10/24/2018 3:00	17.4955	14.71825
2038232	10/24/2018 4:00	17.359	14.71935
2038232	10/24/2018 5:00	17.25375	14.71835
2038232	10/24/2018 6:00	17.1375	14.725375
2038232	10/24/2018 7:00	17.00075	14.730075
2038232	10/24/2018 8:00	16.9885	14.7365
2038232	10/24/2018 9:00	17.10225	14.74215
2038232	10/24/2018 10:00	17.15925	14.742825
2038232	10/24/2018 11:00	17.18225	14.743425
2038232	10/24/2018 12:00	17.274	14.735825
2038232	10/24/2018 13:00	17.39325	14.725125
2038232	10/24/2018 14:00	17.54025	14.7192
2038232	10/24/2018 15:00	17.72125	14.7135
2038232	10/24/2018 16:00	17.88425	14.71275
2038232	10/24/2018 17:00	18.042	14.717725
2038232	10/24/2018 18:00	18.179	14.716525
2038232	10/24/2018 19:00	18.2265	14.72035
2038232	10/24/2018 20:00	18.265	14.72675
2038232	10/24/2018 21:00	18.2845	14.730275
2038232	10/24/2018 22:00	18.26725	14.737125
2038232	10/24/2018 23:00	18.215	14.740275
2038232	10/25/2018 0:00	18.17525	14.747125
2038232	10/25/2018 1:00	18.113	14.75035
2038232	10/25/2018 2:00	18.012	14.7517
2038232	10/25/2018 3:00	17.927	14.75105
2038232	10/25/2018 4:00	17.76875	14.749675
2038232	10/25/2018 5:00	17.61925	14.75535
2038232	10/25/2018 6:00	17.4715	14.761175
2038232	10/25/2018 7:00	17.322	14.76515
2038232	10/25/2018 8:00	17.234	14.7712
2038232	10/25/2018 9:00	17.3325	14.778675
2038232	10/25/2018 10:00	17.40725	14.778025
2038232	10/25/2018 11:00	17.4745	14.7712
2038232	10/25/2018 12:00	17.55375	14.758875
2038232	10/25/2018 13:00	17.65025	14.746225
2038232	10/25/2018 14:00	17.771	14.7342
2038232	10/25/2018 15:00	17.91225	14.7275
2038232	10/25/2018 16:00	18.07125	14.72565
2038232	10/25/2018 17:00	18.214	14.723125
2038232	10/25/2018 18:00	18.34225	14.724675
2038232	10/25/2018 19:00	18.40125	14.731325
2038232	10/25/2018 20:00	18.42375	14.736025
2038232	10/25/2018 21:00	18.4225	14.740075
2038232	10/25/2018 22:00	18.4225	14.74135
2038232	10/25/2018 23:00	18.49675	14.747325
2038232	10/26/2018 0:00	18.4585	14.75305
2038232	10/26/2018 1:00	18.36025	14.754275
2038232	10/26/2018 2:00	18.2525	14.754075
2038232	10/26/2018 3:00	18.137	14.755525
2038232	10/26/2018 4:00	18.027	14.756225
2038232	10/26/2018 5:00	17.909	14.7601
2038232	10/26/2018 6:00	17.78975	14.76285
2038232	10/26/2018 7:00	17.66625	14.766725
2038232	10/26/2018 8:00	17.566	14.776275
2038232	10/26/2018 9:00	17.654	14.781575
2038232	10/26/2018 10:00	17.739	14.779925
2038232	10/26/2018 11:00	17.80775	14.775975
2038232	10/26/2018 12:00	17.88825	14.767825
2038232	10/26/2018 13:00	17.988	14.75405
2038232	10/26/2018 14:00	18.12075	14.741775
2038232	10/26/2018 15:00	18.24625	14.731875
2038232	10/26/2018 16:00	18.38025	14.727
2038232	10/26/2018 17:00	18.516	14.721725
2038232	10/26/2018 18:00	18.63525	14.72005
2038232	10/26/2018 19:00	18.6885	14.7199
2038232	10/26/2018 20:00	18.6905	14.72075
2038232	10/26/2018 21:00	18.65025	14.722575
2038232	10/26/2018 22:00	18.60425	14.72735
2038232	10/26/2018 23:00	18.55525	14.72855
2038232	10/27/2018 0:00	18.5595	14.729075
2038232	10/27/2018 1:00	18.52625	14.73085
2038232	10/27/2018 2:00	18.44375	14.730625
2038232	10/27/2018 3:00	18.37025	14.7283
2038232	10/27/2018 4:00	18.29275	14.725925
2038232	10/27/2018 5:00	18.1685	14.729575
2038232	10/27/2018 6:00	18.0195	14.7334
2038232	10/27/2018 7:00	17.90225	14.7372
2038232	10/27/2018 8:00	17.91175	14.745775
2038232	10/27/2018 9:00	17.994	14.751525
2038232	10/27/2018 10:00	18.0235	14.751725
2038232	10/27/2018 11:00	18.05675	14.7474
2038232	10/27/2018 12:00	18.11025	14.73915
2038232	10/27/2018 13:00	18.21825	14.7249
2038232	10/27/2018 14:00	18.324	14.711925
2038232	10/27/2018 15:00	18.4365	14.7044
2038232	10/27/2018 16:00	18.5545	14.70225
2038232	10/27/2018 17:00	18.672	14.699125
2038232	10/27/2018 18:00	18.784	14.699175
2038232	10/27/2018 19:00	18.86625	14.70635
2038232	10/27/2018 20:00	18.919	14.711925
2038232	10/27/2018 21:00	18.93225	14.715925
2038232	10/27/2018 22:00	18.86825	14.721475
2038232	10/27/2018 23:00	18.81675	14.72635
2038232	10/28/2018 0:00	18.719	14.731
2038232	10/28/2018 1:00	18.63675	14.73325
2038232	10/28/2018 2:00	18.61175	14.736425
2038232	10/28/2018 3:00	18.52625	14.7363
2038232	10/28/2018 4:00	18.37925	14.735075
2038232	10/28/2018 5:00	18.22975	14.738325
2038232	10/28/2018 6:00	18.078	14.743
2038232	10/28/2018 7:00	17.94125	14.7473
2038232	10/28/2018 8:00	17.891	14.754325
2038232	10/28/2018 9:00	18.03225	14.762525
2038232	10/28/2018 10:00	18.10925	14.764375
2038232	10/28/2018 11:00	18.13025	14.765175
2038232	10/28/2018 12:00	18.19525	14.76095
2038232	10/28/2018 13:00	18.28925	14.7535
2038232	10/28/2018 14:00	18.389	14.74525
2038232	10/28/2018 15:00	18.5025	14.739575
2038232	10/28/2018 16:00	18.61275	14.737125
2038232	10/28/2018 17:00	18.72775	14.734925
2038232	10/28/2018 18:00	18.8185	14.73765
2038232	10/28/2018 19:00	18.88075	14.74495
2038232	10/28/2018 20:00	18.90925	14.75065
2038232	10/28/2018 21:00	18.91425	14.758875
2038232	10/28/2018 22:00	18.905	14.765375
2038232	10/28/2018 23:00	18.8395	14.770675
2038232	10/29/2018 0:00	18.67375	14.77105
2038232	10/29/2018 1:00	18.45725	14.77215
2038232	10/29/2018 2:00	18.316	14.776175
2038232	10/29/2018 3:00	18.16	14.77915
2038232	10/29/2018 4:00	18.02375	14.77875
2038232	10/29/2018 5:00	18.00125	14.784125
2038232	10/29/2018 6:00	17.87875	14.789775
2038232	10/29/2018 7:00	17.7775	14.7904
2038232	10/29/2018 8:00	17.723	14.798975
2038232	10/29/2018 9:00	17.766	14.803875
2038232	10/29/2018 10:00	17.86175	14.805625
2038232	10/29/2018 11:00	17.8965	14.804325
2038232	10/29/2018 12:00	17.902	14.798125
2038232	10/29/2018 13:00	17.95975	14.7857
2038232	10/29/2018 14:00	18.015	14.7758
284221	10/22/2018 11:00	18.5035	20.22965
284221	10/22/2018 12:00	18.50325	20.34205
284221	10/22/2018 13:00	18.503	20.338825
284221	10/22/2018 14:00	18.50375	20.333225
284221	10/22/2018 15:00	18.50175	20.32975
284221	10/22/2018 16:00	18.50275	20.3285
284221	10/22/2018 17:00	18.50225	20.327725
284221	10/22/2018 18:00	18.50125	20.328525
284221	10/22/2018 19:00	18.502	20.330625
284221	10/22/2018 20:00	18.502	20.333125
284221	10/22/2018 21:00	18.5025	20.335225
284221	10/22/2018 22:00	18.50175	20.336675
284221	10/22/2018 23:00	18.50075	20.3391
284221	10/23/2018 0:00	18.5005	20.339825
284221	10/23/2018 1:00	18.4995	20.3408
284221	10/23/2018 2:00	18.5005	20.341825
284221	10/23/2018 3:00	18.50075	20.342825
284221	10/23/2018 4:00	18.50125	20.34255
